2586.3323935301864,0.0,2941.7314807498187
2597.004988358654,0.0,2978.410175532893
2534.9304034733645,0.0,2913.373247774168
2517.6693068117006,0.0,2915.343425384357
2498.544350770462,0.0,2861.3184375633673
2731.436947575444,0.0,2919.712855315364
2456.0724184477444,0.0,2852.481902482702
2427.030065666623,0.0,2948.5583604783956
2687.9095777301363,0.0,2803.534196107306
2453.5637642801507,0.0,2828.1958675900364
2565.1734714939125,0.0,2764.0146526220733
2537.955222502475,0.0,2769.147159466083
2648.9440062981153,0.0,2762.963320605573
2783.942243644707,0.0,2939.021041254416
2597.79547652825,0.0,2743.8604065092636
2417.8745498091994,0.0,2834.729420326876
2691.4997941581523,0.0,2770.8260295348655
2784.01649516481,0.0,2832.2662664605837
2362.1195895493515,0.0,2973.1185217202346
2812.1826198766776,0.0,2977.879085835558
2822.78774602287,0.0,2896.1873638801794
2814.782981535846,0.0,2861.7365224011505
2692.298397050634,0.0,2723.434855135607
2782.633769796124,0.0,2797.881185891883
2507.362189489012,0.0,2701.330129192438
2358.9622890955984,0.0,2825.479252836146
2667.3427210179057,0.0,2692.653739305811
2568.1151117432532,0.0,2679.6367934519744
2806.3571385376135,0.0,2783.0970136266646
2329.343443503931,0.0,2818.845532706929
2859.8773596936494,0.0,2845.4181073642344
2604.104146632709,0.0,2651.1078015650514
2733.639556917254,0.0,2688.2637593106624
2304.1801787542818,0.0,2822.225755150077
2634.7151442820373,0.0,2637.9960876210957
2824.8475418216167,0.0,2741.048505734478
2270.1828827044533,0.0,2912.2036314752745
2808.0922479623896,0.0,2708.0228586943185
2867.041136158245,0.0,2777.5861724792708
2341.9239482889866,0.0,2714.7100796104505
2866.9923453816164,0.0,2746.782677961673
2702.676258805091,0.0,2612.3090818496526
2235.224277810947,0.0,2919.6062169029783
2934.8829100062226,0.0,2834.2953577947583
2273.229944977282,0.0,2752.3692242793636
2694.349230982586,0.0,2590.504779515308
2785.4594693744943,0.0,2629.119233846905
2597.911729883861,0.0,2566.510009294518
2912.7796171471114,0.0,2751.8759625852153
2854.9792562390066,0.0,2675.728344912148
2544.9774993506717,0.0,2565.4684471754
2597.914251967262,0.0,2562.4472905745824
2403.0059801392567,0.0,2599.281637937586
2960.8287511814924,0.0,2808.8464206790773
2804.320645059775,0.0,2608.1488838053647
2907.3492671033696,0.0,2700.6067241992723
2757.273766494943,0.0,2578.1499385535194
2247.7936524350566,0.0,2717.9064912792883
2636.4073640389047,0.0,2537.286491634281
2180.4008911846554,0.0,2996.706517965213
2753.4777890274763,0.0,2565.156719958908
2996.5900622474346,0.0,2878.183046909763
2170.3793928559708,0.0,2938.569903639876
2568.649740367394,0.0,2523.350635817217
2998.6376926237836,0.0,2866.849765826996
2773.8970701685776,0.0,2564.2768277438768
2704.690403002601,0.0,2524.0781019718843
2386.9711980215156,0.0,2555.925901719371
2763.116092135726,0.0,2542.7421603041616
2876.4281255215983,0.0,2612.886728097735
2911.0033806125125,0.0,2635.2405068074436
2983.1406312037743,0.0,2729.6120612859213
2921.6513292099344,0.0,2624.963903033342
2381.316906472716,0.0,2524.095048620201
2813.6176499942558,0.0,2533.606041512189
2221.6106927939513,0.0,2646.822848884384
2125.7867435519183,0.0,2847.883517669805
2465.2159937011265,0.0,2484.9326469322577
2174.8230503775712,0.0,2707.604748643784
2781.1878926486293,0.0,2504.923181537491
2994.432155045756,0.0,2688.019217981787
2322.7016270619074,0.0,2539.776530245625
2495.6809253408755,0.0,2461.935958652891
2578.5270014148823,0.0,2437.636352279068
2280.1722333585626,0.0,2541.0731261549636
2261.2319786473263,0.0,2555.5400871654797
2910.31587476556,0.0,2553.9894859374454
2815.2952308197905,0.0,2490.584840898243
2077.9668805136535,0.0,2955.5270934841765
2928.160332551725,0.0,2556.277821093901
2791.7220807541585,0.0,2461.297800666912
2064.205260541249,0.0,2963.169578723579
2706.441554897952,0.0,2422.8318462879356
2838.212889924473,0.0,2470.953072883436
2323.096925287203,0.0,2476.6267964092513
2513.1883322536787,0.0,2411.987967638601
2416.0127681646586,0.0,2431.741595713463
2519.155820635957,0.0,2404.048238379998
2111.995670534574,0.0,2676.346865109635
2136.4315621633673,0.0,2626.605349502059
2354.9889181286794,0.0,2442.0597227296694
2220.458518575858,0.0,2526.772087208464
2052.502633731616,0.0,2795.7573982416175
2313.5195796874236,0.0,2455.954763073583
2024.113082041469,0.0,2942.8101201626255
2787.5095615685377,0.0,2415.3663205317125
2042.5505795941115,0.0,2771.5249520783664
2677.918170871508,0.0,2378.982968881274
2477.1789552210284,0.0,2381.8833096605604
2751.338503169036,0.0,2395.666993469145
2135.6626796982464,0.0,2586.5778793283694
2011.282359987494,0.0,2944.689589650032
2107.1642118051523,0.0,2620.632248175331
2006.629819376805,0.0,2916.1872418504668
2362.560014191141,0.0,2405.394879176198
2488.0535019563263,0.0,2367.945643963458
2742.6514511226605,0.0,2380.6306058882465
2978.3809825859003,0.0,2509.2128287188734
2854.4980854018336,0.0,2422.1557042687546
2202.1980475817218,0.0,2486.2468802047388
2877.7963023656134,0.0,2420.1828755183806
2514.6800350509316,0.0,2346.8224703413093
2492.6264695022082,0.0,2346.541932976518
2148.539975776005,0.0,2523.6574561777766
1976.2037459047676,0.0,2897.047976549911
2932.420743151131,0.0,2433.9602828704346
1974.1642928723854,0.0,2881.190649700962
2637.9387785152817,0.0,2327.495407198156
2354.1358805492755,0.0,2369.9803917340078
2091.015940561253,0.0,2565.6245827360963
2866.482053213979,0.0,2383.6936237451637
2816.4813960962956,0.0,2359.7921184731354
2239.078423152858,0.0,2421.074490729753
2401.844774124646,0.0,2339.576151601695
2038.5652724855845,0.0,2624.1736394300838
2111.7245996953675,0.0,2519.7857066823426
2887.8984970071297,0.0,2375.710875140711
2106.373859567803,0.0,2513.3376638110967
2886.230427413083,0.0,2368.553904750131
2137.7947522750096,0.0,2473.23256112078
2376.928949895303,0.0,2326.7986680784047
2540.7622834026843,0.0,2291.28718477645
2332.222834907157,0.0,2338.1836024098675
2013.3931938487049,0.0,2623.9818329030295
1938.3452499569753,0.0,2838.7485528631846
2359.367340399827,0.0,2322.1274851736734
1937.5859064999825,0.0,2807.4226630356534
1948.2465089382217,0.0,2761.558650848724
1957.22079320309,0.0,2732.0185531027964
1948.8432535406532,0.0,2758.979156500846
2940.127203214492,0.0,2380.491072019165
1994.55924844399,0.0,2635.2453537338006
2359.2648559674262,0.0,2310.7988126165246
2657.0660583499593,0.0,2269.103862870012
2074.384469513441,0.0,2499.272982535505
2355.4969362222787,0.0,2302.958361132022
2956.990924961032,0.0,2371.875983854168
2743.2567116946248,0.0,2279.3513708444902
2412.066244879065,0.0,2281.5296603685356
2318.882970987956,0.0,2303.8517346223007
2707.639614684037,0.0,2260.159534157349
2158.0083017755937,0.0,2395.67264747682
1893.76189604402,0.0,2850.0567142550103
2419.5135990945314,0.0,2253.0586567327764
1923.3994452798747,0.0,2679.0503232937745
2678.9676669466357,0.0,2234.1152914085314
2197.276792882275,0.0,2342.5333102628056
1897.4805130576913,0.0,2732.656210699041
2765.782657680247,0.0,2243.1386876391043
2791.7219334321812,0.0,2249.5194672160474
1966.2424934748835,0.0,2556.4182910299564
2766.279936767939,0.0,2233.5500788049994
1947.0273238495413,0.0,2587.6501139929555
2426.1935472461028,0.0,2226.60091494658
2187.9799222917995,0.0,2325.719059008696
2257.5310799874883,0.0,2278.919214423719
2342.427514490065,0.0,2234.926530185601
2465.3499942506505,0.0,2202.357745985513
2846.256972004101,0.0,2234.1844678939874
2832.4466066688406,0.0,2226.1464277798896
1831.4458823673615,0.0,2854.7657224644713
2066.950110695094,0.0,2386.529378310997
2860.4062865731157,0.0,2227.218339391615
2679.2355607470727,0.0,2179.966771599379
2545.940972706621,0.0,2173.727147968816
2488.936501188139,0.0,2175.823166399437
2660.795701157348,0.0,2170.1683105679867
1965.3510300431901,0.0,2461.7521601299313
2285.033126977629,0.0,2214.2175250646474
2715.7050476797026,0.0,2163.53246368443
1800.730434810285,0.0,2850.1367966496146
2809.0504385110366,0.0,2181.844114325585
1798.968503847067,0.0,2835.6965023107305
2677.7704131846717,0.0,2147.9517622496624
1895.4071645313127,0.0,2539.4557060542734
1781.4714013019307,0.0,2950.033253476525
1781.0263297024787,0.0,2994.3862436052286
1948.5640418557332,0.0,2447.090291790921
1973.7854729484911,0.0,2414.4457243073152
1988.9144057243107,0.0,2397.049503713768
2887.027110226088,0.0,2189.322916092599
2477.4089602828544,0.0,2132.8078496380444
2444.89354654474,0.0,2137.5572428686787
2906.819172240358,0.0,2190.1950975237182
1768.9374644963639,0.0,2971.77075621276
1773.4744316733588,0.0,2847.894310166054
1944.5498094329398,0.0,2433.769380202459
2215.086034713621,0.0,2212.0552007242995
2528.9156187673666,0.0,2115.2340888521703
2555.527425213058,0.0,2113.4303535412673
1838.1050156403767,0.0,2570.3021287605075
2824.875373758134,0.0,2140.29342708593
2392.47946646845,0.0,2126.612895928606
1757.28346557243,0.0,2803.7246269212437
2899.7285943494667,0.0,2159.006506339299
1742.7384291945689,0.0,2907.79762560975
2618.703392647452,0.0,2097.580704554492
1749.8109842410997,0.0,2808.4687949814206
2000.4267109036962,0.0,2319.770995668825
1926.1503838562376,0.0,2397.0245126713567
1726.4767949230607,0.0,2907.2685911360086
2131.748098028357,0.0,2210.6388212179604
2245.034073122358,0.0,2144.8585875126655
2675.4310244859416,0.0,2072.1967531837945
2175.834232228705,0.0,2169.8977624056456
1711.3411219157117,0.0,2973.0376114412115
2570.726250918074,0.0,2065.4103706838064
1725.5658460501804,0.0,2769.4869493029496
2543.2281173999927,0.0,2059.736023705408
1973.7854389430827,0.0,2300.9465158080084
2271.3730247970884,0.0,2112.298222349035
1699.01735367708,0.0,2846.5799483422356
1712.607236914168,0.0,2739.693593681648
2459.2200667383277,0.0,2050.693513343769
1774.9277228900305,0.0,2545.705373074907
1683.4104859509875,0.0,2905.465756774667
2676.8243588569526,0.0,2039.690341007149
1829.96747844035,0.0,2430.076279588599
2659.0716508115115,0.0,2030.1320166080989
2029.6731720294197,0.0,2212.8576443878665
2243.7582640561473,0.0,2089.7811509164767
2469.3109584771596,0.0,2026.679868731497
2458.439388031894,0.0,2027.4476472197448
2705.293597597317,0.0,2025.400951768964
1794.986601302208,0.0,2444.5308574012724
2964.873629602743,0.0,2086.3973150973784
1759.9513090901962,0.0,2503.218143633
2868.5964433710883,0.0,2047.9297356587863
2422.334740172507,0.0,2013.5941883676971
1741.929320295927,0.0,2515.5399543068784
2196.155784658945,0.0,2076.992777646242
1950.895514354356,0.0,2234.8893318799173
1695.5728871757915,0.0,2608.4447026800167
1794.9519481831583,0.0,2410.7827302597875
1810.5153767975553,0.0,2385.1437019438063
1627.7959265427064,0.0,2990.7701243805036
1628.1738338801952,0.0,2790.7206299398176
2928.877205238164,0.0,2027.2672182356762
1618.3792838277125,0.0,2784.794421949802
2221.70216186043,0.0,2030.9195044619798
1970.647767066331,0.0,2175.763399968519
1648.1097237922202,0.0,2639.3936379880106
2617.6977686280075,0.0,1954.7639178804698
2898.429301740308,0.0,2004.3582135006982
1950.7627892844134,0.0,2184.3181348509215
2054.936728394338,0.0,2102.1644594203276
2371.9762776300804,0.0,1971.3809264768406
2875.360668883589,0.0,1984.7767816857806
1809.4587900017589,0.0,2312.6060811601224
2971.2528483035358,0.0,2019.0669734573692
2689.6340655052336,0.0,1946.7893780584322
2225.613870901547,0.0,2001.6919265669
2148.448022442206,0.0,2032.082544062553
1575.607399676396,0.0,2946.7624534106517
1925.4048085720747,0.0,2172.2809925351903
2392.4197068332646,0.0,1940.5365731468014
1574.3756635417149,0.0,2809.555702745819
2381.031383567315,0.0,1940.9356955667172
